Unnamed: 0,household_id,state_code_str,zip_code,county_str,rating_area
2427,4164,MA,01040,HAMPDEN_COUNTY_MA,
2428,4165,MA,02420,MIDDLESEX_COUNTY_MA,
2429,4166,MA,01010,WORCESTER_COUNTY_MA,
2431,4168,MA,01588,WORCESTER_COUNTY_MA,
2435,4188,MA,01020,HAMPDEN_COUNTY_MA,
2436,4189,MA,02420,MIDDLESEX_COUNTY_MA,
2437,4190,MA,01267,BERKSHIRE_COUNTY_MA,
2438,4191,MA,01420,WORCESTER_COUNTY_MA,
2439,4192,MA,01440,WORCESTER_COUNTY_MA,
2440,4193,MA,02140,MIDDLESEX_COUNTY_MA,
2441,4194,MA,01507,WORCESTER_COUNTY_MA,
2442,4196,MA,01532,WORCESTER_COUNTY_MA,
2443,4197,MA,01721,MIDDLESEX_COUNTY_MA,
2444,4198,MA,01050,HAMPSHIRE_COUNTY_MA,
2446,4200,MA,01061,HAMPSHIRE_COUNTY_MA,
2447,4202,MA,02465,MIDDLESEX_COUNTY_MA,
2448,4203,MA,01053,HAMPSHIRE_COUNTY_MA,
2452,4207,MA,01529,WORCESTER_COUNTY_MA,
2453,4208,MA,01810,ESSEX_COUNTY_MA,
2454,4209,MA,01752,MIDDLESEX_COUNTY_MA,
2455,4210,MA,02478,MIDDLESEX_COUNTY_MA,
2456,4211,MA,01890,MIDDLESEX_COUNTY_MA,
2458,4213,MA,02121,SUFFOLK_COUNTY_MA,
2459,4214,MA,01970,ESSEX_COUNTY_MA,
2460,4216,MA,02144,MIDDLESEX_COUNTY_MA,
2462,4219,MA,01462,WORCESTER_COUNTY_MA,
2463,4221,MA,01931,ESSEX_COUNTY_MA,
2464,4222,MA,01462,WORCESTER_COUNTY_MA,
2465,4223,MA,01705,MIDDLESEX_COUNTY_MA,
2466,4225,MA,01220,BERKSHIRE_COUNTY_MA,
2467,4226,MA,01001,HAMPDEN_COUNTY_MA,
2468,4227,MA,02121,SUFFOLK_COUNTY_MA,
2469,4228,MA,01077,HAMPDEN_COUNTY_MA,
2470,4229,MA,01830,ESSEX_COUNTY_MA,
2471,4235,MA,01701,MIDDLESEX_COUNTY_MA,
2472,4238,MA,01602,WORCESTER_COUNTY_MA,
2473,4239,MA,01030,HAMPDEN_COUNTY_MA,
2475,4241,MA,01746,MIDDLESEX_COUNTY_MA,
2476,4242,MA,01940,ESSEX_COUNTY_MA,
2477,4243,MA,01752,MIDDLESEX_COUNTY_MA,
2478,4244,MA,01824,MIDDLESEX_COUNTY_MA,
2479,4249,MA,01960,ESSEX_COUNTY_MA,
2480,4250,MA,01020,HAMPDEN_COUNTY_MA,
2481,4251,MA,01040,HAMPDEN_COUNTY_MA,
2483,4253,MA,01035,HAMPSHIRE_COUNTY_MA,
2484,4255,MA,01038,HAMPSHIRE_COUNTY_MA,
2485,4258,MA,01749,MIDDLESEX_COUNTY_MA,
2487,4260,MA,01202,BERKSHIRE_COUNTY_MA,
2488,4262,MA,02144,MIDDLESEX_COUNTY_MA,
2489,4263,MA,01923,ESSEX_COUNTY_MA,
2490,4264,MA,01824,MIDDLESEX_COUNTY_MA,
2491,4265,MA,01075,HAMPSHIRE_COUNTY_MA,
2492,4266,MA,01538,WORCESTER_COUNTY_MA,
2493,4267,MA,01453,WORCESTER_COUNTY_MA,
2495,4269,MA,01116,HAMPDEN_COUNTY_MA,
2497,4271,MA,01138,HAMPDEN_COUNTY_MA,
2499,4273,MA,01524,WORCESTER_COUNTY_MA,
2500,4275,MA,01834,ESSEX_COUNTY_MA,
2502,4278,MA,02468,MIDDLESEX_COUNTY_MA,
2503,4283,MA,01519,WORCESTER_COUNTY_MA,
2504,4286,MA,01020,HAMPDEN_COUNTY_MA,
2505,4288,MA,01813,MIDDLESEX_COUNTY_MA,
2506,4290,MA,02127,SUFFOLK_COUNTY_MA,
2508,4292,MA,01550,WORCESTER_COUNTY_MA,
2509,4293,MA,02126,SUFFOLK_COUNTY_MA,
2510,4294,MA,01370,FRANKLIN_COUNTY_MA,
2512,4296,MA,01609,WORCESTER_COUNTY_MA,
2513,4297,MA,01562,WORCESTER_COUNTY_MA,
2514,4298,MA,01524,WORCESTER_COUNTY_MA,
2515,4299,MA,02456,MIDDLESEX_COUNTY_MA,
2516,4300,MA,02126,SUFFOLK_COUNTY_MA,
2517,4301,MA,01890,MIDDLESEX_COUNTY_MA,
2518,4302,MA,02145,MIDDLESEX_COUNTY_MA,
2519,4303,MA,02145,MIDDLESEX_COUNTY_MA,
2520,4304,MA,01545,WORCESTER_COUNTY_MA,
2521,4305,MA,02138,MIDDLESEX_COUNTY_MA,
2522,4306,MA,01460,MIDDLESEX_COUNTY_MA,
2523,4307,MA,01028,HAMPDEN_COUNTY_MA,
2524,4308,MA,01152,HAMPDEN_COUNTY_MA,
2526,4310,MA,01581,WORCESTER_COUNTY_MA,
2527,4311,MA,02478,MIDDLESEX_COUNTY_MA,
2528,4312,MA,01841,ESSEX_COUNTY_MA,
2529,4313,MA,02148,MIDDLESEX_COUNTY_MA,
2530,4315,MA,02124,SUFFOLK_COUNTY_MA,
2531,4316,MA,01930,ESSEX_COUNTY_MA,
2532,4317,MA,01852,MIDDLESEX_COUNTY_MA,
2533,4318,MA,01602,WORCESTER_COUNTY_MA,
2537,4322,MA,02120,SUFFOLK_COUNTY_MA,
2539,4325,MA,01532,WORCESTER_COUNTY_MA,
2540,4326,MA,02150,SUFFOLK_COUNTY_MA,
2541,4328,MA,02152,SUFFOLK_COUNTY_MA,
2542,4330,MA,02139,MIDDLESEX_COUNTY_MA,
2543,4331,MA,02124,SUFFOLK_COUNTY_MA,
2547,4337,MA,02127,SUFFOLK_COUNTY_MA,
2548,4339,MA,01063,HAMPSHIRE_COUNTY_MA,
2552,4343,MA,02128,SUFFOLK_COUNTY_MA,
2554,4345,MA,01440,WORCESTER_COUNTY_MA,
2555,4346,MA,01813,MIDDLESEX_COUNTY_MA,
2556,4347,MA,01102,HAMPDEN_COUNTY_MA,
2558,4350,MA,01863,MIDDLESEX_COUNTY_MA,
2559,4351,MA,01538,WORCESTER_COUNTY_MA,
2560,4352,MA,02478,MIDDLESEX_COUNTY_MA,
2561,4355,MA,01903,ESSEX_COUNTY_MA,
2563,4376,MA,01832,ESSEX_COUNTY_MA,
2565,4378,MA,01841,ESSEX_COUNTY_MA,
2566,4380,MA,02128,SUFFOLK_COUNTY_MA,
2568,4383,MA,01095,HAMPDEN_COUNTY_MA,
2569,4384,MA,01108,HAMPDEN_COUNTY_MA,
2571,4386,MA,01844,ESSEX_COUNTY_MA,
2572,4387,MA,01453,WORCESTER_COUNTY_MA,
2573,4388,MA,01971,ESSEX_COUNTY_MA,
2574,4389,MA,02128,SUFFOLK_COUNTY_MA,
2575,4390,MA,02465,MIDDLESEX_COUNTY_MA,
2576,4391,MA,01742,MIDDLESEX_COUNTY_MA,
2577,4392,MA,01923,ESSEX_COUNTY_MA,
2578,4393,MA,01834,ESSEX_COUNTY_MA,
2579,4397,MA,01982,ESSEX_COUNTY_MA,
2580,4398,MA,02120,SUFFOLK_COUNTY_MA,
2581,4400,MA,01542,WORCESTER_COUNTY_MA,
2583,4402,MA,01843,ESSEX_COUNTY_MA,
2584,4403,MA,01945,ESSEX_COUNTY_MA,
2585,4404,MA,02152,SUFFOLK_COUNTY_MA,
2587,4408,MA,01440,WORCESTER_COUNTY_MA,
2588,4409,MA,01907,ESSEX_COUNTY_MA,
2590,4411,MA,01203,BERKSHIRE_COUNTY_MA,
2591,4414,MA,01004,FRANKLIN_COUNTY_MA,
2593,4416,MA,01036,HAMPDEN_COUNTY_MA,
2594,4417,MA,01815,MIDDLESEX_COUNTY_MA,
2595,4418,MA,01966,ESSEX_COUNTY_MA,
2596,4419,MA,02118,SUFFOLK_COUNTY_MA,
2598,4422,MA,02121,SUFFOLK_COUNTY_MA,
2602,4427,MA,01776,MIDDLESEX_COUNTY_MA,
2603,4428,MA,01970,ESSEX_COUNTY_MA,
2606,4431,MA,01842,ESSEX_COUNTY_MA,
2607,4432,MA,01108,HAMPDEN_COUNTY_MA,
2609,4458,MA,01503,WORCESTER_COUNTY_MA,
2612,4745,MA,02151,SUFFOLK_COUNTY_MA,
2613,4760,MA,01749,MIDDLESEX_COUNTY_MA,
2614,4828,MA,02138,MIDDLESEX_COUNTY_MA,
2616,4998,MA,01370,FRANKLIN_COUNTY_MA,
2617,5006,MA,01746,MIDDLESEX_COUNTY_MA,
2620,4483,MA,01610,WORCESTER_COUNTY_MA,
2624,4489,MA,01813,MIDDLESEX_COUNTY_MA,
2625,4490,MA,01983,ESSEX_COUNTY_MA,
2626,4491,MA,01075,HAMPSHIRE_COUNTY_MA,
2627,4493,MA,02143,MIDDLESEX_COUNTY_MA,
2628,4494,MA,02180,MIDDLESEX_COUNTY_MA,
2629,4496,MA,01005,WORCESTER_COUNTY_MA,
2630,4497,MA,01702,MIDDLESEX_COUNTY_MA,
2631,4499,MA,02452,MIDDLESEX_COUNTY_MA,
2632,4501,MA,02477,MIDDLESEX_COUNTY_MA,
2633,4502,MA,02451,MIDDLESEX_COUNTY_MA,
2634,4503,MA,01085,HAMPDEN_COUNTY_MA,
2635,4504,MA,01864,MIDDLESEX_COUNTY_MA,
2637,4508,MA,01560,WORCESTER_COUNTY_MA,
2638,4510,MA,02113,SUFFOLK_COUNTY_MA,
2645,4517,MA,01505,WORCESTER_COUNTY_MA,
2646,4518,MA,01027,HAMPSHIRE_COUNTY_MA,
2648,4520,MA,01886,MIDDLESEX_COUNTY_MA,
2649,4522,MA,01960,ESSEX_COUNTY_MA,
2651,4524,MA,01844,ESSEX_COUNTY_MA,
2652,4525,MA,01119,HAMPDEN_COUNTY_MA,
2654,4527,MA,01879,MIDDLESEX_COUNTY_MA,
2655,4528,MA,01546,WORCESTER_COUNTY_MA,
2656,4529,MA,02468,MIDDLESEX_COUNTY_MA,
2657,4530,MA,02145,MIDDLESEX_COUNTY_MA,
2658,4531,MA,02141,MIDDLESEX_COUNTY_MA,
2661,4535,MA,01812,ESSEX_COUNTY_MA,
2664,4538,MA,01952,ESSEX_COUNTY_MA,
2665,4539,MA,01844,ESSEX_COUNTY_MA,
2668,4542,MA,01010,WORCESTER_COUNTY_MA,
2669,4543,MA,01860,ESSEX_COUNTY_MA,
2672,4546,MA,02148,MIDDLESEX_COUNTY_MA,
2673,4547,MA,01570,WORCESTER_COUNTY_MA,
2675,4549,MA,01061,HAMPSHIRE_COUNTY_MA,
2676,4550,MA,01138,HAMPDEN_COUNTY_MA,
2677,4551,MA,01801,MIDDLESEX_COUNTY_MA,
2678,4552,MA,02140,MIDDLESEX_COUNTY_MA,
2679,4553,MA,02149,SUFFOLK_COUNTY_MA,
2680,4554,MA,02176,MIDDLESEX_COUNTY_MA,
2681,4555,MA,01040,HAMPDEN_COUNTY_MA,
2682,4556,MA,01705,MIDDLESEX_COUNTY_MA,
2683,4557,MA,02461,MIDDLESEX_COUNTY_MA,
2684,4558,MA,01655,WORCESTER_COUNTY_MA,
2685,4562,MA,01852,MIDDLESEX_COUNTY_MA,
2687,4564,MA,02554,NANTUCKET_COUNTY_MA,
2688,4565,MA,02151,SUFFOLK_COUNTY_MA,
2689,4566,MA,02151,SUFFOLK_COUNTY_MA,
2690,4567,MA,01903,ESSEX_COUNTY_MA,
2691,4568,MA,01747,WORCESTER_COUNTY_MA,
2694,4575,MA,01749,MIDDLESEX_COUNTY_MA,
2695,4577,MA,01752,MIDDLESEX_COUNTY_MA,
2696,4592,MA,01470,MIDDLESEX_COUNTY_MA,
2697,4593,MA,02145,MIDDLESEX_COUNTY_MA,
2698,4600,MA,02139,MIDDLESEX_COUNTY_MA,
2699,4601,MA,02475,MIDDLESEX_COUNTY_MA,
2700,4602,MA,01001,HAMPDEN_COUNTY_MA,
2701,4603,MA,01969,ESSEX_COUNTY_MA,
2702,4604,MA,01854,MIDDLESEX_COUNTY_MA,
2705,4607,MA,02148,MIDDLESEX_COUNTY_MA,
2706,4608,MA,01095,HAMPDEN_COUNTY_MA,
2707,4611,MA,01129,HAMPDEN_COUNTY_MA,
2708,4612,MA,01961,ESSEX_COUNTY_MA,
2709,4613,MA,01041,HAMPDEN_COUNTY_MA,
2710,4614,MA,01520,WORCESTER_COUNTY_MA,
2711,4615,MA,01101,HAMPDEN_COUNTY_MA,
2712,4616,MA,01013,HAMPDEN_COUNTY_MA,
2715,4619,MA,01866,MIDDLESEX_COUNTY_MA,
2716,4620,MA,01056,HAMPDEN_COUNTY_MA,
2717,4621,MA,02206,SUFFOLK_COUNTY_MA,
2718,4622,MA,02143,MIDDLESEX_COUNTY_MA,
2720,3264,MA,02148,MIDDLESEX_COUNTY_MA,
2721,3272,MA,01545,WORCESTER_COUNTY_MA,
2722,3273,MA,01543,WORCESTER_COUNTY_MA,
2723,3292,MA,01027,HAMPSHIRE_COUNTY_MA,
2725,3522,MA,02495,MIDDLESEX_COUNTY_MA,
2726,3622,MA,01971,ESSEX_COUNTY_MA,
2727,3709,MA,02132,SUFFOLK_COUNTY_MA,
2728,3740,MA,01462,WORCESTER_COUNTY_MA,
2729,3746,MA,01741,MIDDLESEX_COUNTY_MA,
2731,4440,MA,02421,MIDDLESEX_COUNTY_MA,
2732,4447,MA,01702,MIDDLESEX_COUNTY_MA,
2733,4465,MA,02479,MIDDLESEX_COUNTY_MA,
2734,4467,MA,01876,ESSEX_COUNTY_MA,
2736,4480,MA,01931,ESSEX_COUNTY_MA,
2737,4624,MA,01851,MIDDLESEX_COUNTY_MA,
2738,4629,MA,01550,WORCESTER_COUNTY_MA,
2740,4637,MA,01515,WORCESTER_COUNTY_MA,
2741,4639,MA,01607,WORCESTER_COUNTY_MA,
2742,4642,MA,01747,WORCESTER_COUNTY_MA,
2743,4645,MA,01905,ESSEX_COUNTY_MA,
2744,4646,MA,01523,WORCESTER_COUNTY_MA,
2745,4647,MA,01602,WORCESTER_COUNTY_MA,
2747,4651,MA,01040,HAMPDEN_COUNTY_MA,
2749,4657,MA,01822,MIDDLESEX_COUNTY_MA,
2750,4658,MA,01813,MIDDLESEX_COUNTY_MA,
2751,4659,MA,01757,WORCESTER_COUNTY_MA,
2755,4663,MA,02115,SUFFOLK_COUNTY_MA,
2756,4664,MA,01033,HAMPSHIRE_COUNTY_MA,
2757,4665,MA,01588,WORCESTER_COUNTY_MA,
2759,4669,MA,01778,MIDDLESEX_COUNTY_MA,
2760,4670,MA,01923,ESSEX_COUNTY_MA,
2767,4682,MA,02131,SUFFOLK_COUNTY_MA,
2768,4685,MA,01151,HAMPDEN_COUNTY_MA,
2769,4686,MA,02128,SUFFOLK_COUNTY_MA,
2771,4690,MA,02118,SUFFOLK_COUNTY_MA,
2773,4693,MA,01880,MIDDLESEX_COUNTY_MA,
2774,4694,MA,01550,WORCESTER_COUNTY_MA,
2775,4695,MA,01885,ESSEX_COUNTY_MA,
2776,4696,MA,01851,MIDDLESEX_COUNTY_MA,
2777,4697,MA,02123,SUFFOLK_COUNTY_MA,
2778,4699,MA,02141,MIDDLESEX_COUNTY_MA,
2780,4702,MA,01860,ESSEX_COUNTY_MA,
2782,4717,MA,01844,ESSEX_COUNTY_MA,
2783,4718,MA,01831,ESSEX_COUNTY_MA,
2784,4719,MA,02128,SUFFOLK_COUNTY_MA,
2785,4720,MA,01752,MIDDLESEX_COUNTY_MA,
2786,4721,MA,01119,HAMPDEN_COUNTY_MA,
2787,4722,MA,01604,WORCESTER_COUNTY_MA,
2788,4727,MA,01201,BERKSHIRE_COUNTY_MA,
2789,4728,MA,01720,MIDDLESEX_COUNTY_MA,
2790,4730,MA,01090,HAMPDEN_COUNTY_MA,
2791,4731,MA,01453,WORCESTER_COUNTY_MA,
2792,4732,MA,02454,MIDDLESEX_COUNTY_MA,
2794,4738,MA,02476,MIDDLESEX_COUNTY_MA,
2797,4744,MA,01464,MIDDLESEX_COUNTY_MA,
2798,4749,MA,02477,MIDDLESEX_COUNTY_MA,
2800,4754,MA,01776,MIDDLESEX_COUNTY_MA,
2802,4757,MA,01922,ESSEX_COUNTY_MA,
2803,4758,MA,01138,HAMPDEN_COUNTY_MA,
2804,4759,MA,01007,HAMPSHIRE_COUNTY_MA,
2805,4767,MA,01520,WORCESTER_COUNTY_MA,
2806,4769,MA,01970,ESSEX_COUNTY_MA,
2807,4770,MA,01866,MIDDLESEX_COUNTY_MA,
2808,4772,MA,02420,MIDDLESEX_COUNTY_MA,
2812,4848,MA,01373,FRANKLIN_COUNTY_MA,
2813,4849,MA,01879,MIDDLESEX_COUNTY_MA,
2815,4862,MA,01105,HAMPDEN_COUNTY_MA,
2816,4881,MA,01702,MIDDLESEX_COUNTY_MA,
2817,4886,MA,01876,ESSEX_COUNTY_MA,
2818,4888,MA,01889,MIDDLESEX_COUNTY_MA,
2819,4894,MA,01889,MIDDLESEX_COUNTY_MA,
2820,4897,MA,01083,WORCESTER_COUNTY_MA,
2821,4925,MA,02127,SUFFOLK_COUNTY_MA,
2822,4992,MA,01876,ESSEX_COUNTY_MA,
2823,4999,MA,01719,MIDDLESEX_COUNTY_MA,
2826,4628,MA,01226,BERKSHIRE_COUNTY_MA,
2829,4649,MA,01701,MIDDLESEX_COUNTY_MA,
2830,4650,MA,02126,SUFFOLK_COUNTY_MA,
2831,4652,MA,01540,WORCESTER_COUNTY_MA,
2834,4676,MA,01701,MIDDLESEX_COUNTY_MA,
2836,4701,MA,01011,HAMPDEN_COUNTY_MA,
2839,4789,MA,01095,HAMPDEN_COUNTY_MA,
2841,4791,MA,01614,WORCESTER_COUNTY_MA,
2842,4792,MA,01201,BERKSHIRE_COUNTY_MA,
2843,4793,MA,02143,MIDDLESEX_COUNTY_MA,
2844,4794,MA,01923,ESSEX_COUNTY_MA,
2845,4795,MA,01902,ESSEX_COUNTY_MA,
2846,4796,MA,01519,WORCESTER_COUNTY_MA,
2848,4798,MA,01001,HAMPDEN_COUNTY_MA,
2849,4799,MA,01082,HAMPDEN_COUNTY_MA,
2851,4801,MA,02120,SUFFOLK_COUNTY_MA,
2852,4802,MA,01013,HAMPDEN_COUNTY_MA,
2853,4803,MA,01890,MIDDLESEX_COUNTY_MA,
2854,4804,MA,01060,HAMPSHIRE_COUNTY_MA,
2855,4806,MA,02126,SUFFOLK_COUNTY_MA,
2857,4810,MA,01880,MIDDLESEX_COUNTY_MA,
2858,4811,MA,01865,MIDDLESEX_COUNTY_MA,
2859,4812,MA,01810,ESSEX_COUNTY_MA,
2864,4825,MA,01020,HAMPDEN_COUNTY_MA,
2865,4827,MA,01460,MIDDLESEX_COUNTY_MA,
2866,4829,MA,01119,HAMPDEN_COUNTY_MA,
2867,4830,MA,02124,SUFFOLK_COUNTY_MA,
2868,4831,MA,01833,ESSEX_COUNTY_MA,
2869,4832,MA,02479,MIDDLESEX_COUNTY_MA,
2870,4833,MA,01845,ESSEX_COUNTY_MA,
2872,4835,MA,02128,SUFFOLK_COUNTY_MA,
2873,4837,MA,01879,MIDDLESEX_COUNTY_MA,
2874,4838,MA,01826,ESSEX_COUNTY_MA,
2875,4839,MA,01085,HAMPDEN_COUNTY_MA,
2876,4840,MA,01801,MIDDLESEX_COUNTY_MA,
2877,4841,MA,02115,SUFFOLK_COUNTY_MA,
2879,4843,MA,01430,WORCESTER_COUNTY_MA,
2881,4845,MA,01923,ESSEX_COUNTY_MA,
2883,4847,MA,02155,MIDDLESEX_COUNTY_MA,
2886,4852,MA,01826,ESSEX_COUNTY_MA,
2887,4853,MA,01965,ESSEX_COUNTY_MA,
2889,4856,MA,01902,ESSEX_COUNTY_MA,
2890,4859,MA,02477,MIDDLESEX_COUNTY_MA,
2891,4861,MA,01342,FRANKLIN_COUNTY_MA,
2892,4863,MA,01843,ESSEX_COUNTY_MA,
2893,4864,MA,02137,SUFFOLK_COUNTY_MA,
2894,4865,MA,01805,MIDDLESEX_COUNTY_MA,
2896,4867,MA,02124,SUFFOLK_COUNTY_MA,
2899,4870,MA,01841,ESSEX_COUNTY_MA,
2901,4873,MA,02238,MIDDLESEX_COUNTY_MA,
2902,4874,MA,01890,MIDDLESEX_COUNTY_MA,
2904,4878,MA,01532,WORCESTER_COUNTY_MA,
2905,4879,MA,01028,HAMPDEN_COUNTY_MA,
2908,4883,MA,02115,SUFFOLK_COUNTY_MA,
2909,4884,MA,02153,MIDDLESEX_COUNTY_MA,
2910,4885,MA,02152,SUFFOLK_COUNTY_MA,
2911,4890,MA,01610,WORCESTER_COUNTY_MA,
2912,4891,MA,02452,MIDDLESEX_COUNTY_MA,
2913,4893,MA,02142,MIDDLESEX_COUNTY_MA,
2914,4895,MA,01841,ESSEX_COUNTY_MA,
2916,4898,MA,01864,MIDDLESEX_COUNTY_MA,
2918,4901,MA,02180,MIDDLESEX_COUNTY_MA,
2921,4906,MA,02453,MIDDLESEX_COUNTY_MA,
2922,4907,MA,02119,SUFFOLK_COUNTY_MA,
2923,4909,MA,01851,MIDDLESEX_COUNTY_MA,
2924,4910,MA,01610,WORCESTER_COUNTY_MA,
2925,4913,MA,01501,WORCESTER_COUNTY_MA,
2926,4914,MA,01851,MIDDLESEX_COUNTY_MA,
2928,4919,MA,02145,MIDDLESEX_COUNTY_MA,
2929,4921,MA,02187,NORFOLK_COUNTY_MA,
2930,4923,MA,01971,ESSEX_COUNTY_MA,
2931,4926,MA,01235,BERKSHIRE_COUNTY_MA,
2932,4928,MA,01749,MIDDLESEX_COUNTY_MA,
2935,4936,MA,01810,ESSEX_COUNTY_MA,
2937,4946,MA,01844,ESSEX_COUNTY_MA,
2938,4950,MA,01151,HAMPDEN_COUNTY_MA,
2939,4951,MA,01056,HAMPDEN_COUNTY_MA,
2940,4952,MA,02124,SUFFOLK_COUNTY_MA,
2941,4953,MA,02149,SUFFOLK_COUNTY_MA,
2942,4954,MA,01965,ESSEX_COUNTY_MA,
2943,4955,MA,02152,SUFFOLK_COUNTY_MA,
2944,4956,MA,01805,MIDDLESEX_COUNTY_MA,
2945,4957,MA,01238,BERKSHIRE_COUNTY_MA,
2946,4958,MA,01420,WORCESTER_COUNTY_MA,
2947,4959,MA,02156,MIDDLESEX_COUNTY_MA,
2949,4962,MA,01876,ESSEX_COUNTY_MA,
2950,4963,MA,02187,NORFOLK_COUNTY_MA,
2951,4965,MA,01905,ESSEX_COUNTY_MA,
2954,4972,MA,02421,MIDDLESEX_COUNTY_MA,
2955,4973,MA,02126,SUFFOLK_COUNTY_MA,
2956,4974,MA,01252,BERKSHIRE_COUNTY_MA,
2958,4977,MA,01803,MIDDLESEX_COUNTY_MA,
2961,4985,MA,01468,WORCESTER_COUNTY_MA,
2964,4988,MA,02123,SUFFOLK_COUNTY_MA,
2965,4990,MA,01704,MIDDLESEX_COUNTY_MA,
2966,4991,MA,01913,ESSEX_COUNTY_MA,
2968,4994,MA,01984,ESSEX_COUNTY_MA,
2969,4995,MA,01757,WORCESTER_COUNTY_MA,
2970,4996,MA,01950,ESSEX_COUNTY_MA,
2971,4997,MA,01960,ESSEX_COUNTY_MA,
2973,5001,MA,01581,WORCESTER_COUNTY_MA,
2976,5004,MA,01803,MIDDLESEX_COUNTY_MA,
2979,5010,RI,02916,PROVIDENCE_COUNTY_RI,
2980,5011,RI,02914,PROVIDENCE_COUNTY_RI,
2981,5012,RI,02813,WASHINGTON_COUNTY_RI,
2982,5013,RI,02908,PROVIDENCE_COUNTY_RI,
2983,5014,RI,02895,PROVIDENCE_COUNTY_RI,
2984,5017,RI,02905,PROVIDENCE_COUNTY_RI,
2985,5019,RI,02863,PROVIDENCE_COUNTY_RI,
2986,5024,RI,02814,PROVIDENCE_COUNTY_RI,
2987,5029,RI,02818,KENT_COUNTY_RI,
2988,5032,RI,02887,KENT_COUNTY_RI,
2989,5033,RI,02907,PROVIDENCE_COUNTY_RI,
2990,5034,RI,02860,PROVIDENCE_COUNTY_RI,
2991,5035,RI,02832,WASHINGTON_COUNTY_RI,
2992,5042,RI,02863,PROVIDENCE_COUNTY_RI,
2993,5043,RI,02841,NEWPORT_COUNTY_RI,
2994,5045,RI,02905,PROVIDENCE_COUNTY_RI,
2995,5046,RI,02895,PROVIDENCE_COUNTY_RI,
2996,5047,RI,02919,PROVIDENCE_COUNTY_RI,
2997,5048,RI,02864,PROVIDENCE_COUNTY_RI,
2998,5050,RI,02880,WASHINGTON_COUNTY_RI,
2999,5051,RI,02906,PROVIDENCE_COUNTY_RI,
3000,5052,RI,02862,PROVIDENCE_COUNTY_RI,
3001,5053,RI,02893,KENT_COUNTY_RI,
3002,5054,RI,02909,PROVIDENCE_COUNTY_RI,
3003,5059,RI,02864,PROVIDENCE_COUNTY_RI,
3004,5060,RI,02842,NEWPORT_COUNTY_RI,
3005,5068,RI,02807,WASHINGTON_COUNTY_RI,
3006,5069,RI,02809,BRISTOL_COUNTY_RI,
3007,5070,RI,02828,PROVIDENCE_COUNTY_RI,
3008,5071,RI,02908,PROVIDENCE_COUNTY_RI,
3009,5074,RI,02905,PROVIDENCE_COUNTY_RI,
3010,5076,RI,02914,PROVIDENCE_COUNTY_RI,
3011,5077,RI,02906,PROVIDENCE_COUNTY_RI,
3012,5078,RI,02865,PROVIDENCE_COUNTY_RI,
3013,5079,RI,02862,PROVIDENCE_COUNTY_RI,
3014,5080,RI,02908,PROVIDENCE_COUNTY_RI,
3015,5081,RI,02910,PROVIDENCE_COUNTY_RI,
3016,5082,RI,02895,PROVIDENCE_COUNTY_RI,
3017,5083,RI,02862,PROVIDENCE_COUNTY_RI,
3018,5085,RI,02888,KENT_COUNTY_RI,
3019,5086,RI,02840,NEWPORT_COUNTY_RI,
3020,5087,RI,02895,PROVIDENCE_COUNTY_RI,
3021,5088,RI,02878,NEWPORT_COUNTY_RI,
3022,5089,RI,02879,WASHINGTON_COUNTY_RI,
3023,5090,RI,02852,WASHINGTON_COUNTY_RI,
3024,5092,RI,02918,PROVIDENCE_COUNTY_RI,
3025,5093,RI,02828,PROVIDENCE_COUNTY_RI,
3026,5094,RI,02880,WASHINGTON_COUNTY_RI,
3027,5096,RI,02825,PROVIDENCE_COUNTY_RI,
3028,5097,RI,02813,WASHINGTON_COUNTY_RI,
3029,5098,RI,02919,PROVIDENCE_COUNTY_RI,
3030,5099,RI,02865,PROVIDENCE_COUNTY_RI,
3031,5100,RI,02920,PROVIDENCE_COUNTY_RI,
3032,5101,RI,02889,KENT_COUNTY_RI,
3033,5102,RI,02862,PROVIDENCE_COUNTY_RI,
3034,5104,RI,02920,PROVIDENCE_COUNTY_RI,
3035,5105,RI,02916,PROVIDENCE_COUNTY_RI,
3036,5106,RI,02864,PROVIDENCE_COUNTY_RI,
3037,5107,RI,02895,PROVIDENCE_COUNTY_RI,
3038,5108,RI,02877,WASHINGTON_COUNTY_RI,
3039,5109,RI,02893,KENT_COUNTY_RI,
3040,5110,RI,02852,WASHINGTON_COUNTY_RI,
3041,5111,RI,02818,KENT_COUNTY_RI,
3042,5112,RI,02914,PROVIDENCE_COUNTY_RI,
3043,5113,RI,02878,NEWPORT_COUNTY_RI,
3044,5114,RI,02907,PROVIDENCE_COUNTY_RI,
3045,5115,RI,02835,NEWPORT_COUNTY_RI,
3046,5116,RI,02862,PROVIDENCE_COUNTY_RI,
3047,5117,RI,02861,PROVIDENCE_COUNTY_RI,
3048,5118,RI,02908,PROVIDENCE_COUNTY_RI,
3049,5119,RI,02818,KENT_COUNTY_RI,
3050,5120,RI,02809,BRISTOL_COUNTY_RI,
3051,5121,RI,02860,PROVIDENCE_COUNTY_RI,
3052,5122,RI,02865,PROVIDENCE_COUNTY_RI,
3053,5123,RI,02880,WASHINGTON_COUNTY_RI,
3054,5124,RI,02895,PROVIDENCE_COUNTY_RI,
3055,5126,RI,02895,PROVIDENCE_COUNTY_RI,
3056,5127,RI,02909,PROVIDENCE_COUNTY_RI,
