,household_id,state_code_str,zip_code,county_str
3483,6660,CT,06614,FAIRFIELD_COUNTY_CT
3484,6661,CT,06150,HARTFORD_COUNTY_CT
3485,6662,CT,06080,HARTFORD_COUNTY_CT
3486,6663,CT,06269,TOLLAND_COUNTY_CT
3487,6664,CT,06105,HARTFORD_COUNTY_CT
3488,6665,CT,06533,NEW_HAVEN_COUNTY_CT
3489,6666,CT,06513,NEW_HAVEN_COUNTY_CT
3490,6667,CT,06854,FAIRFIELD_COUNTY_CT
3491,6668,CT,06360,NEW_LONDON_COUNTY_CT
3492,6669,CT,06418,NEW_HAVEN_COUNTY_CT
3493,6670,CT,06610,FAIRFIELD_COUNTY_CT
3494,6672,CT,06241,WINDHAM_COUNTY_CT
3495,6675,CT,06498,MIDDLESEX_COUNTY_CT
3496,6676,CT,06708,NEW_HAVEN_COUNTY_CT
3497,6677,CT,06335,NEW_LONDON_COUNTY_CT
3498,6679,CT,06110,HARTFORD_COUNTY_CT
3499,6680,CT,06011,HARTFORD_COUNTY_CT
3500,6681,CT,06016,HARTFORD_COUNTY_CT
3501,6682,CT,06070,HARTFORD_COUNTY_CT
3502,6683,CT,06704,NEW_HAVEN_COUNTY_CT
3503,6685,CT,06538,NEW_HAVEN_COUNTY_CT
3504,6687,CT,06812,FAIRFIELD_COUNTY_CT
3505,6688,CT,06608,FAIRFIELD_COUNTY_CT
3506,6691,CT,06365,NEW_LONDON_COUNTY_CT
3507,6692,CT,06251,TOLLAND_COUNTY_CT
3508,6695,CT,06704,NEW_HAVEN_COUNTY_CT
3509,6701,CT,06792,LITCHFIELD_COUNTY_CT
3510,6708,CT,06516,NEW_HAVEN_COUNTY_CT
3511,6709,CT,06260,WINDHAM_COUNTY_CT
3512,6710,CT,06469,MIDDLESEX_COUNTY_CT
3513,6711,CT,06084,TOLLAND_COUNTY_CT
3514,6712,CT,06513,NEW_HAVEN_COUNTY_CT
3515,5873,CT,06405,NEW_HAVEN_COUNTY_CT
3516,5874,CT,06415,MIDDLESEX_COUNTY_CT
3517,5875,CT,06112,HARTFORD_COUNTY_CT
3518,5877,CT,06831,FAIRFIELD_COUNTY_CT
3519,5880,CT,06070,HARTFORD_COUNTY_CT
3520,5881,CT,06418,NEW_HAVEN_COUNTY_CT
3521,5882,CT,06067,HARTFORD_COUNTY_CT
3522,5883,CT,06028,HARTFORD_COUNTY_CT
3523,5888,CT,06870,FAIRFIELD_COUNTY_CT
3524,5889,CT,06374,WINDHAM_COUNTY_CT
3525,5891,CT,06889,FAIRFIELD_COUNTY_CT
3526,5892,CT,06475,MIDDLESEX_COUNTY_CT
3527,5893,CT,06247,WINDHAM_COUNTY_CT
3528,5896,CT,06903,FAIRFIELD_COUNTY_CT
3529,5900,CT,06820,FAIRFIELD_COUNTY_CT
3530,5901,CT,06340,NEW_LONDON_COUNTY_CT
3531,5904,CT,06513,NEW_HAVEN_COUNTY_CT
3532,5907,CT,06405,NEW_HAVEN_COUNTY_CT
3533,5908,CT,06498,MIDDLESEX_COUNTY_CT
3534,5909,CT,06118,HARTFORD_COUNTY_CT
3535,5910,CT,06053,HARTFORD_COUNTY_CT
3536,5912,CT,06812,FAIRFIELD_COUNTY_CT
3537,5914,CT,06413,MIDDLESEX_COUNTY_CT
3538,5916,CT,06703,NEW_HAVEN_COUNTY_CT
3539,5917,CT,06082,HARTFORD_COUNTY_CT
3540,5918,CT,06239,WINDHAM_COUNTY_CT
3541,5919,CT,06180,HARTFORD_COUNTY_CT
3542,5920,CT,06705,NEW_HAVEN_COUNTY_CT
3543,5921,CT,06057,LITCHFIELD_COUNTY_CT
3544,5922,CT,06011,HARTFORD_COUNTY_CT
3545,5923,CT,06134,HARTFORD_COUNTY_CT
3546,5925,CT,06374,WINDHAM_COUNTY_CT
3547,5926,CT,06416,MIDDLESEX_COUNTY_CT
3548,5929,CT,06514,NEW_HAVEN_COUNTY_CT
3549,5930,CT,06513,NEW_HAVEN_COUNTY_CT
3550,5931,CT,06770,NEW_HAVEN_COUNTY_CT
3551,5932,CT,06066,TOLLAND_COUNTY_CT
3552,5935,CT,06083,HARTFORD_COUNTY_CT
3553,5937,CT,06811,FAIRFIELD_COUNTY_CT
3554,5938,CT,06611,FAIRFIELD_COUNTY_CT
3555,5939,CT,06437,NEW_HAVEN_COUNTY_CT
3556,5940,CT,06360,NEW_LONDON_COUNTY_CT
3557,5941,CT,06082,HARTFORD_COUNTY_CT
3558,5942,CT,06109,HARTFORD_COUNTY_CT
3559,5943,CT,06152,HARTFORD_COUNTY_CT
3560,5944,CT,06811,FAIRFIELD_COUNTY_CT
3561,5945,CT,06129,HARTFORD_COUNTY_CT
3562,5946,CT,06811,FAIRFIELD_COUNTY_CT
3563,5947,CT,06033,HARTFORD_COUNTY_CT
3564,5948,CT,06134,HARTFORD_COUNTY_CT
3565,5949,CT,06403,NEW_HAVEN_COUNTY_CT
3566,5950,CT,06611,FAIRFIELD_COUNTY_CT
3567,5952,CT,06706,NEW_HAVEN_COUNTY_CT
3568,5953,CT,06418,NEW_HAVEN_COUNTY_CT
3569,5954,CT,06370,NEW_LONDON_COUNTY_CT
3570,5955,CT,06491,FAIRFIELD_COUNTY_CT
3571,5956,CT,06383,NEW_LONDON_COUNTY_CT
3572,5958,CT,06066,TOLLAND_COUNTY_CT
3573,5960,CT,06062,HARTFORD_COUNTY_CT
3574,5964,CT,06360,NEW_LONDON_COUNTY_CT
3575,5965,CT,06244,WINDHAM_COUNTY_CT
3576,5968,CT,06051,HARTFORD_COUNTY_CT
3577,5970,CT,06716,NEW_HAVEN_COUNTY_CT
3578,5971,CT,06138,HARTFORD_COUNTY_CT
3579,5973,CT,06360,NEW_LONDON_COUNTY_CT
3580,5974,CT,06804,FAIRFIELD_COUNTY_CT
3581,5977,CT,06811,FAIRFIELD_COUNTY_CT
3582,5978,CT,06111,HARTFORD_COUNTY_CT
3583,5979,CT,06824,FAIRFIELD_COUNTY_CT
3584,5980,CT,06516,NEW_HAVEN_COUNTY_CT
3585,5981,CT,06606,FAIRFIELD_COUNTY_CT
3586,5982,CT,06825,FAIRFIELD_COUNTY_CT
3587,5985,CT,06077,TOLLAND_COUNTY_CT
3588,5986,CT,06437,NEW_HAVEN_COUNTY_CT
3589,5989,CT,06379,NEW_LONDON_COUNTY_CT
3590,5993,CT,06033,HARTFORD_COUNTY_CT
3591,5996,CT,06708,NEW_HAVEN_COUNTY_CT
3592,5997,CT,06472,NEW_HAVEN_COUNTY_CT
3593,5999,CT,06903,FAIRFIELD_COUNTY_CT
3594,6000,CT,06066,TOLLAND_COUNTY_CT
3595,6003,CT,06608,FAIRFIELD_COUNTY_CT
3596,6005,CT,06001,HARTFORD_COUNTY_CT
3597,6007,CT,06906,FAIRFIELD_COUNTY_CT
3598,6013,CT,06512,NEW_HAVEN_COUNTY_CT
3599,6014,CT,06057,LITCHFIELD_COUNTY_CT
3600,6016,CT,06708,NEW_HAVEN_COUNTY_CT
3601,6017,CT,06129,HARTFORD_COUNTY_CT
3602,6018,CT,06112,HARTFORD_COUNTY_CT
3603,6026,CT,06037,HARTFORD_COUNTY_CT
3604,6027,CT,06126,HARTFORD_COUNTY_CT
3605,6033,CT,06460,NEW_HAVEN_COUNTY_CT
3606,6037,CT,06513,NEW_HAVEN_COUNTY_CT
3607,6038,CT,06068,LITCHFIELD_COUNTY_CT
3608,6040,CT,06011,HARTFORD_COUNTY_CT
3609,6041,CT,06907,FAIRFIELD_COUNTY_CT
3610,6044,CT,06716,NEW_HAVEN_COUNTY_CT
3611,6047,CT,06002,HARTFORD_COUNTY_CT
3612,6048,CT,06349,NEW_LONDON_COUNTY_CT
3613,6049,CT,06913,FAIRFIELD_COUNTY_CT
3614,6050,CT,06614,FAIRFIELD_COUNTY_CT
3615,6052,CT,06608,FAIRFIELD_COUNTY_CT
3616,6054,CT,06232,TOLLAND_COUNTY_CT
3617,6055,CT,06811,FAIRFIELD_COUNTY_CT
3618,6057,CT,06472,NEW_HAVEN_COUNTY_CT
3619,6059,CT,06608,FAIRFIELD_COUNTY_CT
3620,6060,CT,06460,NEW_HAVEN_COUNTY_CT
3621,6063,CT,06706,NEW_HAVEN_COUNTY_CT
3622,6064,CT,06770,NEW_HAVEN_COUNTY_CT
3623,6065,CT,06405,NEW_HAVEN_COUNTY_CT
3624,6066,CT,06106,HARTFORD_COUNTY_CT
3625,6067,CT,06673,FAIRFIELD_COUNTY_CT
3626,6068,CT,06482,FAIRFIELD_COUNTY_CT
3627,6074,CT,06111,HARTFORD_COUNTY_CT
3628,6075,CT,06516,NEW_HAVEN_COUNTY_CT
3629,6076,CT,06474,MIDDLESEX_COUNTY_CT
3630,6077,CT,06410,NEW_HAVEN_COUNTY_CT
3631,6078,CT,06804,FAIRFIELD_COUNTY_CT
3632,6079,CT,06606,FAIRFIELD_COUNTY_CT
3633,6080,CT,06084,TOLLAND_COUNTY_CT
3634,6082,CT,06926,FAIRFIELD_COUNTY_CT
3635,6083,CT,06801,FAIRFIELD_COUNTY_CT
3636,6084,CT,06854,FAIRFIELD_COUNTY_CT
3637,6085,CT,06040,HARTFORD_COUNTY_CT
3638,6086,CT,06811,FAIRFIELD_COUNTY_CT
3639,6087,CT,06426,MIDDLESEX_COUNTY_CT
3640,6088,CT,06851,FAIRFIELD_COUNTY_CT
3641,6089,CT,06355,NEW_LONDON_COUNTY_CT
3642,6090,CT,06450,NEW_HAVEN_COUNTY_CT
3643,6091,CT,06606,FAIRFIELD_COUNTY_CT
3644,6092,CT,06870,FAIRFIELD_COUNTY_CT
3645,6093,CT,06241,WINDHAM_COUNTY_CT
3646,6094,CT,06082,HARTFORD_COUNTY_CT
3647,6095,CT,06876,FAIRFIELD_COUNTY_CT
3648,6096,CT,06070,HARTFORD_COUNTY_CT
3649,6103,CT,06119,HARTFORD_COUNTY_CT
3650,6203,CT,06514,NEW_HAVEN_COUNTY_CT
3651,6255,CT,06239,WINDHAM_COUNTY_CT
3652,6320,CT,06825,FAIRFIELD_COUNTY_CT
3653,6324,CT,06062,HARTFORD_COUNTY_CT
3654,6421,CT,06816,FAIRFIELD_COUNTY_CT
3655,6428,CT,06119,HARTFORD_COUNTY_CT
3656,6499,CT,06050,HARTFORD_COUNTY_CT
3657,6512,CT,06089,HARTFORD_COUNTY_CT
3658,6678,CT,06491,FAIRFIELD_COUNTY_CT
3659,6686,CT,06611,FAIRFIELD_COUNTY_CT
3660,6693,CT,06912,FAIRFIELD_COUNTY_CT
3661,6698,CT,06489,HARTFORD_COUNTY_CT
3662,6706,CT,06138,HARTFORD_COUNTY_CT
3663,6720,CT,06331,WINDHAM_COUNTY_CT
3664,6726,CT,06704,NEW_HAVEN_COUNTY_CT
3665,6727,CT,06107,HARTFORD_COUNTY_CT
3666,6733,CT,06516,NEW_HAVEN_COUNTY_CT
3667,6734,CT,06451,HARTFORD_COUNTY_CT
3668,6740,CT,06154,HARTFORD_COUNTY_CT
3669,5899,CT,06836,FAIRFIELD_COUNTY_CT
3670,5951,CT,06127,HARTFORD_COUNTY_CT
3671,5957,CT,06064,HARTFORD_COUNTY_CT
3672,5962,CT,06180,HARTFORD_COUNTY_CT
3673,6097,CT,06385,NEW_LONDON_COUNTY_CT
3674,6098,CT,06762,NEW_HAVEN_COUNTY_CT
3675,6099,CT,06812,FAIRFIELD_COUNTY_CT
3676,6100,CT,06320,NEW_LONDON_COUNTY_CT
3677,6101,CT,06708,NEW_HAVEN_COUNTY_CT
3678,6102,CT,06405,NEW_HAVEN_COUNTY_CT
3679,6106,CT,06889,FAIRFIELD_COUNTY_CT
3680,6107,CT,06512,NEW_HAVEN_COUNTY_CT
3681,6109,CT,06716,NEW_HAVEN_COUNTY_CT
3682,6110,CT,06512,NEW_HAVEN_COUNTY_CT
3683,6111,CT,06517,NEW_HAVEN_COUNTY_CT
3684,6113,CT,06278,WINDHAM_COUNTY_CT
3685,6114,CT,06167,HARTFORD_COUNTY_CT
3686,6115,CT,06083,HARTFORD_COUNTY_CT
3687,6117,CT,06405,NEW_HAVEN_COUNTY_CT
3688,6118,CT,06132,HARTFORD_COUNTY_CT
3689,6119,CT,06606,FAIRFIELD_COUNTY_CT
3690,6120,CT,06902,FAIRFIELD_COUNTY_CT
3691,6121,CT,06712,NEW_HAVEN_COUNTY_CT
3692,6122,CT,06811,FAIRFIELD_COUNTY_CT
3693,6123,CT,06706,NEW_HAVEN_COUNTY_CT
3694,6124,CT,06028,HARTFORD_COUNTY_CT
3695,6127,CT,06820,FAIRFIELD_COUNTY_CT
3696,6130,CT,06070,HARTFORD_COUNTY_CT
3697,6131,CT,06010,HARTFORD_COUNTY_CT
3698,6132,CT,06451,HARTFORD_COUNTY_CT
3699,6133,CT,06117,HARTFORD_COUNTY_CT
3700,6134,CT,06705,NEW_HAVEN_COUNTY_CT
3701,6135,CT,06460,NEW_HAVEN_COUNTY_CT
3702,6136,CT,06489,HARTFORD_COUNTY_CT
3703,6137,CT,06066,TOLLAND_COUNTY_CT
3704,6138,CT,06518,NEW_HAVEN_COUNTY_CT
3705,6139,CT,06418,NEW_HAVEN_COUNTY_CT
3706,6140,CT,06708,NEW_HAVEN_COUNTY_CT
3707,6141,CT,06333,NEW_LONDON_COUNTY_CT
3708,6142,CT,06910,FAIRFIELD_COUNTY_CT
3709,6143,CT,06424,MIDDLESEX_COUNTY_CT
3710,6145,CT,06471,NEW_HAVEN_COUNTY_CT
3711,6146,CT,06897,FAIRFIELD_COUNTY_CT
3712,6147,CT,06468,FAIRFIELD_COUNTY_CT
3713,6149,CT,06083,HARTFORD_COUNTY_CT
3714,6150,CT,06108,HARTFORD_COUNTY_CT
3715,6151,CT,06119,HARTFORD_COUNTY_CT
3716,6152,CT,06112,HARTFORD_COUNTY_CT
3717,6153,CT,06897,FAIRFIELD_COUNTY_CT
3718,6154,CT,06070,HARTFORD_COUNTY_CT
3719,6155,CT,06384,NEW_LONDON_COUNTY_CT
3720,6156,CT,06132,HARTFORD_COUNTY_CT
3721,6157,CT,06002,HARTFORD_COUNTY_CT
3722,6158,CT,06131,HARTFORD_COUNTY_CT
3723,6160,CT,06153,HARTFORD_COUNTY_CT
3724,6161,CT,06517,NEW_HAVEN_COUNTY_CT
3725,6163,CT,06820,FAIRFIELD_COUNTY_CT
3726,6164,CT,06138,HARTFORD_COUNTY_CT
3727,6165,CT,06320,NEW_LONDON_COUNTY_CT
3728,6166,CT,06441,MIDDLESEX_COUNTY_CT
3729,6167,CT,06053,HARTFORD_COUNTY_CT
3730,6168,CT,06811,FAIRFIELD_COUNTY_CT
3731,6169,CT,06514,NEW_HAVEN_COUNTY_CT
3732,6170,CT,06378,NEW_LONDON_COUNTY_CT
3733,6171,CT,06154,HARTFORD_COUNTY_CT
3734,6173,CT,06070,HARTFORD_COUNTY_CT
3735,6174,CT,06078,HARTFORD_COUNTY_CT
3736,6175,CT,06516,NEW_HAVEN_COUNTY_CT
3737,6176,CT,06085,HARTFORD_COUNTY_CT
3738,6177,CT,06001,HARTFORD_COUNTY_CT
3739,6178,CT,06703,NEW_HAVEN_COUNTY_CT
3740,6179,CT,06489,HARTFORD_COUNTY_CT
3741,6180,CT,06487,NEW_HAVEN_COUNTY_CT
3742,6181,CT,06037,HARTFORD_COUNTY_CT
3743,6182,CT,06484,FAIRFIELD_COUNTY_CT
3744,6183,CT,06880,FAIRFIELD_COUNTY_CT
3745,6184,CT,06487,NEW_HAVEN_COUNTY_CT
3746,6185,CT,06824,FAIRFIELD_COUNTY_CT
3747,6186,CT,06495,NEW_HAVEN_COUNTY_CT
3748,6187,CT,06830,FAIRFIELD_COUNTY_CT
3749,6188,CT,06493,NEW_HAVEN_COUNTY_CT
3750,6189,CT,06699,FAIRFIELD_COUNTY_CT
3751,6190,CT,06029,TOLLAND_COUNTY_CT
3752,6191,CT,06076,TOLLAND_COUNTY_CT
3753,6192,CT,06606,FAIRFIELD_COUNTY_CT
3754,6193,CT,06890,FAIRFIELD_COUNTY_CT
3755,6194,CT,06877,FAIRFIELD_COUNTY_CT
3756,6195,CT,06117,HARTFORD_COUNTY_CT
3757,6196,CT,06422,MIDDLESEX_COUNTY_CT
3758,6198,CT,06457,MIDDLESEX_COUNTY_CT
3759,6200,CT,06040,HARTFORD_COUNTY_CT
3760,6202,CT,06605,FAIRFIELD_COUNTY_CT
3761,6204,CT,06026,HARTFORD_COUNTY_CT
3762,6205,CT,06903,FAIRFIELD_COUNTY_CT
3763,6206,CT,06360,NEW_LONDON_COUNTY_CT
3764,6207,CT,06011,HARTFORD_COUNTY_CT
3765,6208,CT,06790,LITCHFIELD_COUNTY_CT
3766,6209,CT,06858,FAIRFIELD_COUNTY_CT
3767,6211,CT,06520,NEW_HAVEN_COUNTY_CT
3768,6212,CT,06513,NEW_HAVEN_COUNTY_CT
3769,6213,CT,06051,HARTFORD_COUNTY_CT
3770,6215,CT,06226,TOLLAND_COUNTY_CT
3771,6217,CT,06385,NEW_LONDON_COUNTY_CT
3772,6221,CT,06152,HARTFORD_COUNTY_CT
3773,6224,CT,06233,WINDHAM_COUNTY_CT
3774,6228,CT,06416,MIDDLESEX_COUNTY_CT
3775,6236,CT,06704,NEW_HAVEN_COUNTY_CT
3776,6240,CT,06903,FAIRFIELD_COUNTY_CT
3777,6241,CT,06812,FAIRFIELD_COUNTY_CT
3778,6243,CT,06029,TOLLAND_COUNTY_CT
3779,6244,CT,06840,FAIRFIELD_COUNTY_CT
3780,6248,CT,06851,FAIRFIELD_COUNTY_CT
3781,6254,CT,06451,HARTFORD_COUNTY_CT
3782,6266,CT,06484,FAIRFIELD_COUNTY_CT
3783,6267,CT,06811,FAIRFIELD_COUNTY_CT
3784,6269,CT,06703,NEW_HAVEN_COUNTY_CT
3785,6270,CT,06018,LITCHFIELD_COUNTY_CT
3786,6271,CT,06071,TOLLAND_COUNTY_CT
3787,6272,CT,06776,LITCHFIELD_COUNTY_CT
3788,6273,CT,06155,HARTFORD_COUNTY_CT
3789,6275,CT,06489,HARTFORD_COUNTY_CT
3790,6278,CT,06011,HARTFORD_COUNTY_CT
3791,6280,CT,06161,HARTFORD_COUNTY_CT
3792,6281,CT,06023,HARTFORD_COUNTY_CT
3793,6282,CT,06705,NEW_HAVEN_COUNTY_CT
3794,6283,CT,06875,FAIRFIELD_COUNTY_CT
3795,6284,CT,06119,HARTFORD_COUNTY_CT
3796,6286,CT,06515,NEW_HAVEN_COUNTY_CT
3797,6287,CT,06608,FAIRFIELD_COUNTY_CT
3798,6288,CT,06340,NEW_LONDON_COUNTY_CT
3799,6289,CT,06340,NEW_LONDON_COUNTY_CT
3800,6291,CT,06360,NEW_LONDON_COUNTY_CT
3801,6292,CT,06030,HARTFORD_COUNTY_CT
3802,6294,CT,06131,HARTFORD_COUNTY_CT
3803,6295,CT,06438,MIDDLESEX_COUNTY_CT
3804,6296,CT,06019,HARTFORD_COUNTY_CT
3805,6297,CT,06460,NEW_HAVEN_COUNTY_CT
3806,6298,CT,06491,FAIRFIELD_COUNTY_CT
3807,6299,CT,06450,NEW_HAVEN_COUNTY_CT
3808,6300,CT,06879,FAIRFIELD_COUNTY_CT
3809,6301,CT,06479,HARTFORD_COUNTY_CT
3810,6302,CT,06053,HARTFORD_COUNTY_CT
3811,6303,CT,06517,NEW_HAVEN_COUNTY_CT
3812,6304,CT,06810,FAIRFIELD_COUNTY_CT
3813,6307,CT,06614,FAIRFIELD_COUNTY_CT
3814,6308,CT,06763,LITCHFIELD_COUNTY_CT
3815,6311,CT,06401,NEW_HAVEN_COUNTY_CT
3816,6314,CT,06074,HARTFORD_COUNTY_CT
3817,6316,CT,06779,LITCHFIELD_COUNTY_CT
3818,6319,CT,06459,MIDDLESEX_COUNTY_CT
3819,6322,CT,06088,HARTFORD_COUNTY_CT
3820,6323,CT,06606,FAIRFIELD_COUNTY_CT
3821,6326,CT,06265,TOLLAND_COUNTY_CT
3822,6332,CT,06460,NEW_HAVEN_COUNTY_CT
3823,6334,CT,06519,NEW_HAVEN_COUNTY_CT
3824,6335,CT,06451,HARTFORD_COUNTY_CT
3825,6337,CT,06475,MIDDLESEX_COUNTY_CT
3826,6340,CT,06040,HARTFORD_COUNTY_CT
3827,6341,CT,06516,NEW_HAVEN_COUNTY_CT
3828,6342,CT,06010,HARTFORD_COUNTY_CT
3829,6343,CT,06053,HARTFORD_COUNTY_CT
3830,6345,CT,06075,TOLLAND_COUNTY_CT
3831,6346,CT,06494,NEW_HAVEN_COUNTY_CT
3832,6347,CT,06756,LITCHFIELD_COUNTY_CT
3833,6348,CT,06067,HARTFORD_COUNTY_CT
3834,6349,CT,06475,MIDDLESEX_COUNTY_CT
3835,6350,CT,06238,TOLLAND_COUNTY_CT
3836,6351,CT,06702,NEW_HAVEN_COUNTY_CT
3837,6352,CT,06418,NEW_HAVEN_COUNTY_CT
3838,6354,CT,06412,MIDDLESEX_COUNTY_CT
3839,6355,CT,06256,WINDHAM_COUNTY_CT
3840,6356,CT,06102,HARTFORD_COUNTY_CT
3841,6360,CT,06824,FAIRFIELD_COUNTY_CT
3842,6361,CT,06852,FAIRFIELD_COUNTY_CT
3843,6362,CT,06473,NEW_HAVEN_COUNTY_CT
3844,6364,CT,06117,HARTFORD_COUNTY_CT
3845,6365,CT,06416,MIDDLESEX_COUNTY_CT
3846,6366,CT,06795,LITCHFIELD_COUNTY_CT
3847,6374,CT,06468,FAIRFIELD_COUNTY_CT
3848,6375,CT,06710,NEW_HAVEN_COUNTY_CT
3849,6376,CT,06907,FAIRFIELD_COUNTY_CT
3850,6398,CT,06112,HARTFORD_COUNTY_CT
3851,6420,CT,06824,FAIRFIELD_COUNTY_CT
3852,6525,CT,06776,LITCHFIELD_COUNTY_CT
3853,6528,CT,06912,FAIRFIELD_COUNTY_CT
3854,6585,CT,06385,NEW_LONDON_COUNTY_CT
3855,6589,CT,06233,WINDHAM_COUNTY_CT
3856,6591,CT,06776,LITCHFIELD_COUNTY_CT
3857,6684,CT,06234,WINDHAM_COUNTY_CT
3858,6694,CT,06360,NEW_LONDON_COUNTY_CT
3859,6699,CT,06087,HARTFORD_COUNTY_CT
3860,6705,CT,06333,NEW_LONDON_COUNTY_CT
3861,5897,CT,06378,NEW_LONDON_COUNTY_CT
3862,5898,CT,06460,NEW_HAVEN_COUNTY_CT
3863,6004,CT,06472,NEW_HAVEN_COUNTY_CT
3864,6009,CT,06484,FAIRFIELD_COUNTY_CT
3865,6011,CT,06804,FAIRFIELD_COUNTY_CT
3866,6222,CT,06103,HARTFORD_COUNTY_CT
3867,6226,CT,06132,HARTFORD_COUNTY_CT
3868,6229,CT,06876,FAIRFIELD_COUNTY_CT
3869,6377,CT,06606,FAIRFIELD_COUNTY_CT
3870,6378,CT,06067,HARTFORD_COUNTY_CT
3871,6379,CT,06820,FAIRFIELD_COUNTY_CT
3872,6380,CT,06860,FAIRFIELD_COUNTY_CT
3873,6381,CT,06410,NEW_HAVEN_COUNTY_CT
3874,6382,CT,06067,HARTFORD_COUNTY_CT
3875,6383,CT,06907,FAIRFIELD_COUNTY_CT
3876,6384,CT,06129,HARTFORD_COUNTY_CT
3877,6386,CT,06129,HARTFORD_COUNTY_CT
3878,6387,CT,06812,FAIRFIELD_COUNTY_CT
3879,6388,CT,06673,FAIRFIELD_COUNTY_CT
3880,6390,CT,06706,NEW_HAVEN_COUNTY_CT
3881,6391,CT,06382,NEW_LONDON_COUNTY_CT
3882,6393,CT,06011,HARTFORD_COUNTY_CT
3883,6394,CT,06127,HARTFORD_COUNTY_CT
3884,6399,CT,06026,HARTFORD_COUNTY_CT
3885,6401,CT,06447,HARTFORD_COUNTY_CT
3886,6403,CT,06260,WINDHAM_COUNTY_CT
3887,6404,CT,06836,FAIRFIELD_COUNTY_CT
3888,6405,CT,06011,HARTFORD_COUNTY_CT
3889,6408,CT,06199,HARTFORD_COUNTY_CT
3890,6411,CT,06045,HARTFORD_COUNTY_CT
3891,6412,CT,06070,HARTFORD_COUNTY_CT
3892,6413,CT,06860,FAIRFIELD_COUNTY_CT
3893,6414,CT,06830,FAIRFIELD_COUNTY_CT
3894,6415,CT,06906,FAIRFIELD_COUNTY_CT
3895,6416,CT,06081,HARTFORD_COUNTY_CT
3896,6417,CT,06443,NEW_HAVEN_COUNTY_CT
3897,6418,CT,06851,FAIRFIELD_COUNTY_CT
3898,6422,CT,06102,HARTFORD_COUNTY_CT
3899,6423,CT,06045,HARTFORD_COUNTY_CT
3900,6424,CT,06239,WINDHAM_COUNTY_CT
3901,6425,CT,06455,MIDDLESEX_COUNTY_CT
3902,6426,CT,06082,HARTFORD_COUNTY_CT
3903,6427,CT,06708,NEW_HAVEN_COUNTY_CT
3904,6429,CT,06708,NEW_HAVEN_COUNTY_CT
3905,6430,CT,06531,NEW_HAVEN_COUNTY_CT
3906,6431,CT,06111,HARTFORD_COUNTY_CT
3907,6432,CT,06360,NEW_LONDON_COUNTY_CT
3908,6436,CT,06073,HARTFORD_COUNTY_CT
3909,6437,CT,06851,FAIRFIELD_COUNTY_CT
3910,6438,CT,06029,TOLLAND_COUNTY_CT
3911,6439,CT,06443,NEW_HAVEN_COUNTY_CT
3912,6440,CT,06443,NEW_HAVEN_COUNTY_CT
3913,6441,CT,06360,NEW_LONDON_COUNTY_CT
3914,6442,CT,06073,HARTFORD_COUNTY_CT
3915,6443,CT,06339,NEW_LONDON_COUNTY_CT
3916,6444,CT,06831,FAIRFIELD_COUNTY_CT
3917,6445,CT,06226,TOLLAND_COUNTY_CT
3918,6447,CT,06094,LITCHFIELD_COUNTY_CT
3919,6448,CT,06708,NEW_HAVEN_COUNTY_CT
3920,6450,CT,06167,HARTFORD_COUNTY_CT
3921,6451,CT,06606,FAIRFIELD_COUNTY_CT
3922,6453,CT,06052,HARTFORD_COUNTY_CT
3923,6454,CT,06138,HARTFORD_COUNTY_CT
3924,6455,CT,06776,LITCHFIELD_COUNTY_CT
3925,6456,CT,06606,FAIRFIELD_COUNTY_CT
3926,6457,CT,06783,LITCHFIELD_COUNTY_CT
3927,6458,CT,06010,HARTFORD_COUNTY_CT
3928,6459,CT,06011,HARTFORD_COUNTY_CT
3929,6460,CT,06824,FAIRFIELD_COUNTY_CT
3930,6461,CT,06703,NEW_HAVEN_COUNTY_CT
3931,6462,CT,06811,FAIRFIELD_COUNTY_CT
3932,6463,CT,06051,HARTFORD_COUNTY_CT
3933,6465,CT,06606,FAIRFIELD_COUNTY_CT
3934,6468,CT,06132,HARTFORD_COUNTY_CT
3935,6469,CT,06611,FAIRFIELD_COUNTY_CT
3936,6470,CT,06388,NEW_LONDON_COUNTY_CT
3937,6471,CT,06615,FAIRFIELD_COUNTY_CT
3938,6472,CT,06373,WINDHAM_COUNTY_CT
3939,6474,CT,06790,LITCHFIELD_COUNTY_CT
3940,6475,CT,06405,NEW_HAVEN_COUNTY_CT
3941,6477,CT,06132,HARTFORD_COUNTY_CT
3942,6478,CT,06025,HARTFORD_COUNTY_CT
3943,6480,CT,06897,FAIRFIELD_COUNTY_CT
3944,6481,CT,06851,FAIRFIELD_COUNTY_CT
3945,6483,CT,06335,NEW_LONDON_COUNTY_CT
3946,6484,CT,06875,FAIRFIELD_COUNTY_CT
3947,6485,CT,06792,LITCHFIELD_COUNTY_CT
3948,6486,CT,06804,FAIRFIELD_COUNTY_CT
3949,6487,CT,06132,HARTFORD_COUNTY_CT
3950,6488,CT,06167,HARTFORD_COUNTY_CT
3951,6490,CT,06489,HARTFORD_COUNTY_CT
3952,6491,CT,06512,NEW_HAVEN_COUNTY_CT
3953,6492,CT,06062,HARTFORD_COUNTY_CT
3954,6493,CT,06836,FAIRFIELD_COUNTY_CT
3955,6494,CT,06488,NEW_HAVEN_COUNTY_CT
3956,6495,CT,06385,NEW_LONDON_COUNTY_CT
